InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
1_HARDERSFIELD_1232,1,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,15.93,36,573.48,1
15_WANBORNE_1867,15,1867,Jack Daniels Tennessee Honey,50mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,2.15,119,255.85,1
15_WANBORNE_8342,15,8342,Korbel X Dry,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,8.21,15,123.15,2
15_WANBORNE_5299,15,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,15.26,10,152.6,1
7_STANMORE_44712,7,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,13.79,47,648.13,2
67_EANVERNESS_2015,67,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,18.1,9,162.9,1
50_MOUNTMEND_8200,50,8200,Chambord Liqueur de France,50mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,2.18,71,154.78,1
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,9.48,22,208.56,1
22_SHARNWICK_1770,22,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,26.42,6,158.52,1
66_EANVERNESS_811,66,811,Jack Daniels No 7 Black,Liter,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,19.84,11,218.24,1
47_PELLA'S WISH_2143,47,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,10.07,5,50.35,1
50_MOUNTMEND_1955,50,1955,Jack Daniels Tennessee Honey,375mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,9.62,21,202.02,1
30_CULCHETH_1595,30,1595,Gentleman Jack,375mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,10.93,12,131.16,1
67_EANVERNESS_171,67,171,Gentleman Jack,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,36.76,5,183.8,1
29_AYLESBURY_8033,29,8033,Jack Daniels No 7 Black,50mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,2.3,9,20.7,1
50_MOUNTMEND_16828,50,16828,Korbel Organic Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,8.66,15,129.9,2
69_MOUNTMEND_1233,69,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,26.27,33,866.91,1
15_WANBORNE_3614,15,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,15.99,6,95.94,1
18_FURNESS_1545,18,1545,Gentleman Jack,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,19.42,12,233.04,1
30_CULCHETH_1465,30,1465,Woodford Rsv Bourbon,375mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,11.02,12,132.24,1
34_PITMERDEN_8288,34,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,7.94,24,190.56,2
50_MOUNTMEND_5297,50,5297,Southern Comfort,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,10.76,11,118.36,1
22_SHARNWICK_5270,22,5270,Southern Comfort,50mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,1.55,120,186.0,1
47_PELLA'S WISH_1220,47,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,21.89,6,131.34,1
67_EANVERNESS_1237,67,1237,Jack Daniels Single Barrel,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,33.83,6,202.98,1
52_GRAYCOTT_1323,52,1323,Early Times,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,13.59,6,81.54,1
34_PITMERDEN_2062,34,2062,Woodford Reserve Bourbon,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,44.11,2,88.22,1
78_EASTHAVEN_1789,78,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,17.16,36,617.76,1
16_LUNDY_2760,16,2760,Jack Daniels Tennessee Honey,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-03 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,28.02,6,168.12,1
23_ARBINGTON_5296,23,5296,Southern Comfort 100 Proof,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,21.01,6,126.06,1
37_PAETHSMOUTH_5298,37,5298,Southern Comfort 100 Proof,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,12.77,12,153.24,1
67_EANVERNESS_62,67,62,Herradura Silver Tequila,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,28.67,4,114.68,1
1_HARDERSFIELD_8725,1,8725,Chambord Royale de France,375mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,11.84,11,130.24,1
76_DONCASTER_1744,76,1744,Old Forester 100 Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,17.05,12,204.6,1
78_EASTHAVEN_5197,78,5197,Southern Comfort,375mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,5.75,24,138.0,1
30_CULCHETH_8910,30,8910,Finlandia Vodka,50mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,0.77,112,86.24,1
76_DONCASTER_2518,76,2518,Woodford Reserve Double Oak,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,36.49,6,218.94,1
38_GOULCREST_1060,38,1060,Jack Daniels Bruins Glass Pk,Liter,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-03 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,21.7,6,130.2,1
50_MOUNTMEND_12227,50,12227,Korbel Sweet Rose,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,8.44,15,126.6,2
5_SUTTON_2148,5,2148,Canadian Mist Traveler,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,5.96,10,59.6,1
76_DONCASTER_3947,76,3947,Herradura Anejo Tequila,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,34.84,5,174.2,1
78_EASTHAVEN_1295,78,1295,Jack Daniels No 7 Black,100mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,2.89,48,138.72,1
50_MOUNTMEND_6195,50,6195,Korbel Brut,1.5L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,19.04,6,114.24,2
22_SHARNWICK_8526,22,8526,Chambord Royale de France,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,20.43,12,245.16,1
50_MOUNTMEND_4767,50,4767,El Jimador Reposado Tequila,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,19.28,6,115.68,1
7_STANMORE_26949,7,26949,Sonoma-Cutrer Chard RRV,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,15.53,12,186.36,2
76_DONCASTER_3314,76,3314,El Jimador Blanco Tequila,1.75L,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,19.28,6,115.68,1
38_GOULCREST_63,38,63,Herradura Reposado Tequila,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,30.46,6,182.76,1
54_GUTHRAM_27138,54,27138,Korbel Brut,187mL 4 Pk,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,10.8,6,64.8,2
69_MOUNTMEND_6481,69,6481,Korbel Natural,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,10.13,15,151.95,2
1_HARDERSFIELD_13278,1,13278,Sonoma-Cutrer Pnt Nr,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,19.86,6,119.16,2
50_MOUNTMEND_15314,50,15314,Korbel Sweet Cuvee,750mL,1128,BROWN-FORMAN CORP          ,8150,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-09 00:00:00,2016-02-19 00:00:00,8.96,15,134.4,2
38_GOULCREST_2130,38,2130,Bully Boy American Whiskey,750mL,1189,BULLY BOY DISTILLERS       ,8171,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-09 00:00:00,2016-02-04 00:00:00,22.05,6,132.3,1
38_GOULCREST_2580,38,2580,Barr Hill Gin,750mL,1273,CALEDONIA SPIRITS INC      ,8172,2015-12-24 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-15 00:00:00,29.36,5,146.8,1
1_HARDERSFIELD_2942,1,2942,Glen Grant 10 Yr Single Malt,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,27.12,6,162.72,1
30_CULCHETH_5128,30,5128,Carolans Irish Cream,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,8.98,11,98.78,1
50_MOUNTMEND_4787,50,4787,Appleton Special Gold Rum,1.75L,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,15.03,5,75.15,1
1_HARDERSFIELD_3172,1,3172,Skyy Infusions Blood Orange,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,10.31,12,123.72,1
7_STANMORE_8258,7,8258,Campari,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,21.05,10,210.5,1
16_LUNDY_8387,16,8387,Wild Turkey 101,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-03 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,17.45,12,209.4,1
16_LUNDY_408,16,408,Wild Turkey American Honey,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-03 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,12.97,12,155.64,1
15_WANBORNE_8408,15,8408,Wild Turkey American Honey,1.75L,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,22.21,6,133.26,1
7_STANMORE_7750,7,7750,Cynar Liqueur,Liter,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,22.21,3,66.63,1
38_GOULCREST_3834,38,3834,Skyy Vodka,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,10.23,11,112.53,1
1_HARDERSFIELD_8462,1,8462,Frangelico Hazelnut Liqueur,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,15.82,12,189.84,1
38_GOULCREST_3826,38,3826,Skyy Vodka,1.75L,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,15.74,33,519.42,1
69_MOUNTMEND_3794,69,3794,Cabo Wabo Reposado Tequila,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,27.77,6,166.62,1
67_EANVERNESS_376,67,376,Aperol Liqueur,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,18.97,6,113.82,1
54_GUTHRAM_5142,54,5142,Carolans Irish Cream,1.75L,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,17.45,6,104.7,1
1_HARDERSFIELD_3282,1,3282,Skyy Watermelon Fresca Vodka,50mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,0.79,76,60.04,1
50_MOUNTMEND_5130,50,5130,X Rated Fusion Liqueur,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,13.17,6,79.02,1
15_WANBORNE_4480,15,4480,Appleton Special Gold Rum,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,9.92,11,109.12,1
23_ARBINGTON_1781,23,1781,Wild Turkey Russell's Rsv,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,37.59,6,225.54,1
30_CULCHETH_3837,30,3837,Skyy Vodka,50mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,0.72,114,82.08,1
1_HARDERSFIELD_8677,1,8677,Wild Turkey Rare Breed,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,27.47,6,164.82,1
76_DONCASTER_3818,76,3818,Cabo Wabo Blanco Tequila,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,21.73,5,108.65,1
1_HARDERSFIELD_3924,1,3924,Espolon Blanco Tequila,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,17.38,6,104.28,1
1_HARDERSFIELD_3515,1,3515,Skyy Infusions Citrus Vodka,1.75L,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,15.5,6,93.0,1
54_GUTHRAM_8420,54,8420,Frangelico Hazelnut Liqueur,1.75L,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,31.0,6,186.0,1
38_GOULCREST_4521,38,4521,Appleton Estate Reserve Rum,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,16.66,6,99.96,1
67_EANVERNESS_3921,67,3921,Espolon Reposado Tequila,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,17.9,6,107.4,1
30_CULCHETH_178,30,178,Wild Turkey Russell's RSV,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,20.76,6,124.56,1
30_CULCHETH_8205,30,8205,Frangelico Hazelnut Liqueur,50mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,1.53,12,18.36,1
30_CULCHETH_8379,30,8379,Wild Turkey 101,375mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,7.63,12,91.56,1
34_PITMERDEN_8671,34,8671,Appleton Est VX Jamaican Rum,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,14.49,12,173.88,1
38_GOULCREST_8187,38,8187,Wild Turkey,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,13.17,11,144.87,1
22_SHARNWICK_8128,22,8128,Espolon Anejo Tequila,750mL,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,21.73,6,130.38,1
15_WANBORNE_8085,15,8085,Wild Turkey,1.75L,11567,CAMPARI AMERICA            ,8151,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-20 00:00:00,25.59,6,153.54,1
7_STANMORE_18533,7,18533,Candia Vyds Diamond,750mL,90046,CANDIA VINEYARDS           ,8107,2015-12-20 00:00:00,2016-01-02 00:00:00,2016-01-05 00:00:00,2016-02-10 00:00:00,10.27,12,123.24,2
60_IRRAGIN_18534,60,18534,Candia Vyds Black Ice,375mL,90046,CANDIA VINEYARDS           ,8107,2015-12-20 00:00:00,2016-01-01 00:00:00,2016-01-05 00:00:00,2016-02-10 00:00:00,18.79,12,225.48,2
34_PITMERDEN_4225,34,4225,Goslings Black Seal Bermuda,1.75L,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,18.37,2,36.74,1
1_HARDERSFIELD_2595,1,2595,Clontarf Irish Whiskey,750mL,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,12.3,6,73.8,1
34_PITMERDEN_8485,34,8485,Gozio Amaretto,750mL,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,13.23,5,66.15,1
5_SUTTON_1269,5,1269,Jeffersons Bourbon,750mL,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,19.11,5,95.55,1
23_ARBINGTON_1271,23,1271,Jeffersons Reserve Bourbon,750mL,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,37.59,3,112.77,1
76_DONCASTER_5147,76,5147,Pallini Limoncello Liqueur,375mL,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,9.44,12,113.28,1
60_IRRAGIN_4224,60,4224,Goslings Black Seal Rum 80,750mL,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,11.44,2,22.88,1
22_SHARNWICK_3667,22,3667,Boru Original Irish Vodka,1.75L,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,13.13,6,78.78,1
22_SHARNWICK_4062,22,4062,Goslings Dark'N Stormy RTD,250mL 4 Pk,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,5.83,3,17.49,1
34_PITMERDEN_8520,34,8520,Brady's Irish Cream,1.75L,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,12.3,6,73.8,1
69_MOUNTMEND_5505,69,5505,Pallini Limoncello Liqueur,750mL,1485,CASTLE BRANDS CORP.        ,8152,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-08 00:00:00,2016-02-19 00:00:00,14.5,6,87.0,1
15_WANBORNE_22866,15,22866,Vino Dious Cab Svgn Rose 13,750mL,2876,CENTEUR IMPORTS LLC        ,8125,2015-12-21 00:00:00,2016-01-01 00:00:00,2016-01-08 00:00:00,2016-02-07 00:00:00,8.78,12,105.36,2
30_CULCHETH_5185,30,5185,Irish Manor Irish Cream,1.75L,4380,CHARLES JACQUIN ET CIE INC ,8153,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-12 00:00:00,14.61,6,87.66,1
50_MOUNTMEND_5137,50,5137,Irish Manor Irish Cream,750mL,4380,CHARLES JACQUIN ET CIE INC ,8153,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-12 00:00:00,6.61,1,6.61,1
30_CULCHETH_5285,30,5285,Jacquin Triple Sec,750mL,4380,CHARLES JACQUIN ET CIE INC ,8153,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-12 00:00:00,6.24,11,68.64,1
1_HARDERSFIELD_3524,1,3524,Pravda Polish Vodka,750mL,4380,CHARLES JACQUIN ET CIE INC ,8153,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-12 00:00:00,14.7,5,73.5,1
1_HARDERSFIELD_8191,1,8191,Savory & James Deluxe Cream,1.5L,4380,CHARLES JACQUIN ET CIE INC ,8153,2015-12-23 00:00:00,2016-01-01 00:00:00,2016-01-06 00:00:00,2016-02-12 00:00:00,14.45,6,86.7,1
37_PAETHSMOUTH_4945,37,4945,Jacquin Ginger Brandy,750mL,4380,CHARLES JACQUIN ET CIE INC ,8153,2015-12-23 00:00:00,2016-01-02 00:00:00,2016-01-06 00:00:00,2016-02-12 00:00:00,7.47,12,89.64,1
38_GOULCREST_7254,38,7254,Cribari Marsala,750mL,1392,CONSTELLATION BRANDS INC   ,8108,2015-12-20 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-10 00:00:00,5.36,12,64.32,2
30_CULCHETH_38502,30,38502,Ruffino Lumina Pnt Grigio,750mL,1392,CONSTELLATION BRANDS INC   ,8108,2015-12-20 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-10 00:00:00,4.57,12,54.84,2
16_LUNDY_17748,16,17748,Black Box Pnt Grigio,500mL,1392,CONSTELLATION BRANDS INC   ,8108,2015-12-20 00:00:00,2016-01-03 00:00:00,2016-01-11 00:00:00,2016-02-10 00:00:00,2.75,12,33.0,2
15_WANBORNE_6650,15,6650,Simi Chard,750mL,1392,CONSTELLATION BRANDS INC   ,8108,2015-12-20 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-10 00:00:00,7.38,36,265.68,2
15_WANBORNE_19486,15,19486,Franciscan Equilibrium White,750mL,1392,CONSTELLATION BRANDS INC   ,8108,2015-12-20 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-10 00:00:00,11.76,6,70.56,2
52_GRAYCOTT_19748,52,19748,Clos du Bois Chard,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,2015-12-20 00:00:00,2016-01-02 00:00:00,2016-01-11 00:00:00,2016-02-10 00:00:00,9.2,6,55.2,2
1_HARDERSFIELD_16261,1,16261,The Dreaming Tree CC Chard,750mL,1392,CONSTELLATION BRANDS INC   ,8108,2015-12-20 00:00:00,2016-01-01 00:00:00,2016-01-11 00:00:00,2016-02-10 00:00:00,8.72,12,104.64,2
