CompraID,ProveedorID,Fecha_compra,Fecha_facturacion,Fecha_pago,Precio_total,Costo_envio,Aprobacion
8407,8112,2016-01-10,2016-01-28,2016-03-13,59737.61,316.61,No Aplica
8487,6215,2016-01-15,2016-01-31,2016-03-02,887.16,4.7,No Aplica
8477,6355,2016-01-14,2016-01-28,2016-02-25,1297.48,6.62,No Aplica
8488,6359,2016-01-15,2016-02-01,2016-03-07,2172.47,10.86,No Aplica
8478,6785,2016-01-14,2016-01-31,2016-02-27,27284.42,147.34,No Aplica
8408,10754,2016-01-10,2016-02-01,2016-03-06,83238.19,457.81,No Aplica
8489,17035,2016-01-15,2016-01-30,2016-03-09,212926.15,1107.22,No Aplica
8409,9206,2016-01-10,2016-01-31,2016-02-28,5245.55,25.7,No Aplica
8490,7153,2016-01-15,2016-02-01,2016-02-26,41293.25,222.98,No Aplica
8447,90027,2016-01-12,2016-01-31,2016-02-27,265.08,1.35,No Aplica
8410,7154,2016-01-10,2016-02-02,2016-03-11,1351.29,7.16,No Aplica
8411,7240,2016-01-10,2016-01-30,2016-03-08,799.04,3.84,No Aplica
8491,7245,2016-01-15,2016-01-28,2016-03-11,84159.97,446.05,No Aplica
8427,7255,2016-01-11,2016-02-02,2016-02-26,1370.32,6.3,No Aplica
8448,7239,2016-01-12,2016-01-30,2016-03-06,21894.26,98.52,No Aplica
8492,8004,2016-01-15,2016-02-01,2016-03-13,112394.48,606.93,No Aplica
8465,660,2016-01-13,2016-01-25,2016-03-04,43951.99,215.36,No Aplica
8466,17033,2016-01-13,2016-01-25,2016-02-29,176.76,0.83,No Aplica
8412,8150,2016-01-10,2016-01-31,2016-02-26,467.11,2.34,No Aplica
8428,98450,2016-01-11,2016-01-27,2016-03-13,1939.08,9.11,No Aplica
8493,8320,2016-01-15,2016-01-28,2016-03-05,9847.5,48.25,No Aplica
8449,3089,2016-01-12,2016-01-25,2016-03-01,21504.38,118.27,No Aplica
8450,2000,2016-01-12,2016-01-31,2016-03-08,52102.03,265.72,No Aplica
8494,653,2016-01-15,2016-01-25,2016-03-01,14906.7,68.57,No Aplica
8479,8673,2016-01-14,2016-01-26,2016-03-11,37313.52,201.49,No Aplica
8413,12331,2016-01-10,2016-01-25,2016-03-01,114.24,0.57,No Aplica
8467,8664,2016-01-13,2016-01-25,2016-03-04,30379.85,142.79,No Aplica
8468,8735,2016-01-13,2016-02-02,2016-03-05,491.2,2.31,No Aplica
8429,90056,2016-01-11,2016-02-02,2016-02-25,973.32,4.48,No Aplica
8451,8920,2016-01-12,2016-01-31,2016-03-01,840.04,4.2,No Aplica
8452,28776,2016-01-12,2016-01-29,2016-03-04,259.8,1.32,No Aplica
8414,173357,2016-01-10,2016-01-28,2016-02-26,232.44,1.09,No Aplica
8495,90017,2016-01-15,2016-01-26,2016-03-10,317.64,1.59,No Aplica
8453,9819,2016-01-12,2016-02-01,2016-02-27,32420.84,152.38,No Aplica
8415,8892,2016-01-10,2016-01-29,2016-03-03,33618.19,174.81,No Aplica
8480,9260,2016-01-14,2016-02-02,2016-03-02,76.92,0.38,No Aplica
8481,9165,2016-01-14,2016-01-29,2016-02-26,209201.57,1046.01,No Aplica
8454,9751,2016-01-12,2016-01-29,2016-03-09,136.32,0.68,No Aplica
8416,90010,2016-01-10,2016-02-01,2016-02-27,995.76,4.78,No Aplica
8430,1587,2016-01-11,2016-02-02,2016-03-07,11823.28,57.93,No Aplica
8431,90024,2016-01-11,2016-01-26,2016-02-27,5842.06,29.21,No Aplica
8417,1601,2016-01-10,2016-01-30,2016-03-07,803.6,3.86,No Aplica
8482,9622,2016-01-14,2016-01-29,2016-03-10,801.36,4.33,No Aplica
8418,9625,2016-01-10,2016-01-26,2016-03-01,3041.96,16.73,No Aplica
8432,3664,2016-01-11,2016-02-01,2016-03-01,63009.21,321.35,No Aplica
8455,9815,2016-01-12,2016-01-27,2016-03-12,78707.63,425.02,No Aplica
8496,90058,2016-01-15,2016-01-25,2016-03-06,473.82,2.18,No Aplica
8547,1703,2016-01-20,2016-02-01,2016-03-08,1024.95,5.02,No Aplica
8532,4466,2016-01-19,2016-02-04,2016-03-15,740.21,3.48,No Aplica
8497,388,2016-01-17,2016-02-03,2016-03-08,2028.52,9.53,No Aplica
8548,480,2016-01-20,2016-02-02,2016-03-19,215769.02,1165.15,No Aplica
8570,516,2016-01-21,2016-02-06,2016-03-20,35384.6,162.77,No Aplica
8533,2396,2016-01-19,2016-02-07,2016-03-10,419.64,1.93,No Aplica
8571,1265,2016-01-21,2016-02-01,2016-03-18,56.2,0.26,No Aplica
8572,1003,2016-01-21,2016-02-06,2016-03-04,35.7,0.17,No Aplica
8517,1128,2016-01-18,2016-02-06,2016-03-15,335055.84,1708.78,Frank Delahunt
8518,1189,2016-01-18,2016-02-02,2016-03-08,374.85,1.99,No Aplica
8589,1273,2016-01-22,2016-02-01,2016-03-06,176.16,0.79,No Aplica
8534,11567,2016-01-19,2016-02-02,2016-03-19,38873.02,182.7,No Aplica
8535,90046,2016-01-19,2016-02-06,2016-03-15,634.5,3.49,No Aplica
8519,1439,2016-01-18,2016-02-01,2016-03-03,54.64,0.27,No Aplica
8520,1485,2016-01-18,2016-02-02,2016-03-12,22801.47,120.85,No Aplica
8521,2876,2016-01-18,2016-02-07,2016-03-14,244.69,1.25,No Aplica
8549,4380,2016-01-20,2016-02-06,2016-03-15,7765.25,39.6,No Aplica
8590,1650,2016-01-22,2016-02-07,2016-03-10,1229.98,6.27,No Aplica
8522,1392,2016-01-18,2016-02-03,2016-03-14,263882.43,1372.19,Frank Delahunt
8523,90047,2016-01-18,2016-02-02,2016-03-17,4873.49,23.39,No Aplica
8573,2242,2016-01-21,2016-02-02,2016-03-19,21353.35,104.63,No Aplica
8574,1590,2016-01-21,2016-02-06,2016-03-16,17118.62,90.73,No Aplica
8575,3960,2016-01-21,2016-02-03,2016-03-06,823878.62,4531.33,Frank Delahunt
8536,2555,2016-01-19,2016-02-05,2016-03-18,12481.54,68.65,No Aplica
8498,2450,2016-01-17,2016-02-03,2016-03-03,199.92,0.9,No Aplica
8499,2496,2016-01-17,2016-02-08,2016-03-20,2042.23,9.39,No Aplica
8524,17037,2016-01-18,2016-02-09,2016-03-11,14108.43,70.54,No Aplica
8537,3252,2016-01-19,2016-02-07,2016-03-08,205882.81,1132.36,No Aplica
8591,2561,2016-01-22,2016-02-01,2016-03-17,42239.46,219.65,No Aplica
8550,1655,2016-01-20,2016-02-03,2016-03-05,2296.02,11.25,No Aplica
8500,17031,2016-01-17,2016-02-08,2016-03-14,5255.92,27.86,No Aplica
8576,90011,2016-01-21,2016-02-07,2016-03-16,1092.69,5.14,No Aplica
8551,9744,2016-01-20,2016-02-04,2016-03-06,26112.12,125.34,No Aplica
8501,90051,2016-01-17,2016-02-09,2016-03-09,546.56,2.46,No Aplica
8538,90052,2016-01-19,2016-02-07,2016-03-13,8.27,0.04,No Aplica
8525,3924,2016-01-18,2016-02-06,2016-03-12,35863.26,175.73,No Aplica
8502,3950,2016-01-17,2016-02-05,2016-03-17,919.31,4.14,No Aplica
8552,90053,2016-01-20,2016-02-05,2016-03-20,103.92,0.48,No Aplica
8577,17032,2016-01-21,2016-02-07,2016-03-18,1664.43,9.15,No Aplica
8503,12546,2016-01-17,2016-02-02,2016-03-08,403519.01,1856.19,Frank Delahunt
8504,4550,2016-01-17,2016-02-01,2016-03-05,1418.34,7.09,No Aplica
8578,4692,2016-01-21,2016-02-08,2016-03-09,28016.41,126.07,No Aplica
8526,90032,2016-01-18,2016-02-06,2016-03-12,2405.58,12.99,No Aplica
8505,4848,2016-01-17,2016-02-04,2016-03-19,2168.1,11.71,No Aplica
8527,4950,2016-01-18,2016-02-05,2016-03-12,5553.25,28.88,No Aplica
8592,8352,2016-01-22,2016-02-02,2016-03-20,25458.26,114.56,No Aplica
8553,9552,2016-01-20,2016-02-01,2016-03-13,195041.48,877.69,No Aplica
8579,10000,2016-01-21,2016-02-03,2016-03-09,31967.72,150.25,No Aplica
8539,5270,2016-01-19,2016-02-08,2016-03-14,15.36,0.07,No Aplica
8528,5455,2016-01-18,2016-02-01,2016-03-10,2766.22,12.45,No Aplica
8540,4425,2016-01-19,2016-02-02,2016-03-16,1959.48,9.21,No Aplica
8529,4425,2016-01-18,2016-02-09,2016-03-05,447992.41,2463.96,Frank Delahunt
8554,5992,2016-01-20,2016-02-01,2016-03-08,3466.76,15.6,No Aplica
8555,6213,2016-01-20,2016-02-05,2016-03-12,36051.9,187.47,No Aplica
8580,5612,2016-01-21,2016-02-01,2016-03-10,778.26,4.2,No Aplica
8506,8112,2016-01-17,2016-02-06,2016-03-10,244562.09,1198.35,No Aplica
8556,6215,2016-01-20,2016-02-08,2016-03-09,1001.84,5.51,No Aplica
8593,6355,2016-01-22,2016-02-07,2016-03-10,839.44,4.28,No Aplica
8581,6359,2016-01-21,2016-02-09,2016-03-18,2196.54,11.42,No Aplica
8582,6785,2016-01-21,2016-02-09,2016-03-18,32656.36,173.08,No Aplica
8594,10754,2016-01-22,2016-02-07,2016-03-16,126698.89,646.16,No Aplica
8507,17035,2016-01-17,2016-02-06,2016-03-09,280480.61,1542.64,Frank Delahunt
8557,9206,2016-01-20,2016-02-02,2016-03-19,5576.41,30.67,No Aplica
8558,7153,2016-01-20,2016-02-07,2016-03-07,80596.41,435.22,No Aplica
8559,90027,2016-01-20,2016-02-07,2016-03-03,1330.65,6.52,No Aplica
8583,7154,2016-01-21,2016-02-01,2016-03-12,1990.86,10.95,No Aplica
8560,7240,2016-01-20,2016-02-08,2016-03-05,903.85,4.25,No Aplica
8595,7245,2016-01-22,2016-02-09,2016-03-13,115110.5,587.06,No Aplica
8541,7255,2016-01-19,2016-02-05,2016-03-06,3247.06,17.21,No Aplica
8508,7749,2016-01-17,2016-02-04,2016-03-18,600.88,2.82,No Aplica
8542,7239,2016-01-19,2016-02-06,2016-03-04,33810.77,185.96,No Aplica
8509,10050,2016-01-17,2016-02-04,2016-03-14,542.1,2.6,No Aplica
8561,8004,2016-01-20,2016-02-01,2016-03-15,175127.38,945.69,No Aplica
8562,660,2016-01-20,2016-02-01,2016-03-16,51868.42,238.59,No Aplica
8563,17033,2016-01-20,2016-02-01,2016-03-03,1100.66,6.05,No Aplica
8596,8150,2016-01-22,2016-02-02,2016-03-11,1804.42,8.66,No Aplica
8597,98450,2016-01-22,2016-02-02,2016-03-06,1692.88,9.31,No Aplica
8530,8320,2016-01-18,2016-02-04,2016-03-04,9950.29,47.76,No Aplica
8584,3089,2016-01-21,2016-02-02,2016-03-16,25914.44,139.94,No Aplica
8543,28750,2016-01-19,2016-02-07,2016-03-17,187.37,0.9,No Aplica
8598,2000,2016-01-22,2016-02-02,2016-03-08,108236.18,562.83,No Aplica
8564,8663,2016-01-20,2016-02-03,2016-03-17,213.33,1.15,No Aplica
8585,653,2016-01-21,2016-02-04,2016-03-19,36781.57,187.59,No Aplica
8565,8673,2016-01-20,2016-02-08,2016-03-20,71158.98,348.68,No Aplica
8510,12331,2016-01-17,2016-02-09,2016-03-05,242.76,1.09,No Aplica
8511,8664,2016-01-17,2016-02-03,2016-03-16,50681.95,238.21,No Aplica
8586,8735,2016-01-21,2016-02-04,2016-03-19,293.56,1.61,No Aplica
8599,90056,2016-01-22,2016-02-09,2016-03-19,5401.59,25.93,No Aplica
8544,172662,2016-01-19,2016-02-09,2016-03-05,116.4,0.62,No Aplica
8531,8920,2016-01-18,2016-02-06,2016-03-10,834.66,4.34,No Aplica
8545,28776,2016-01-19,2016-02-05,2016-03-08,22.21,0.12,No Aplica
8512,90017,2016-01-17,2016-02-02,2016-03-03,127.05,0.58,No Aplica
8600,9819,2016-01-22,2016-02-07,2016-03-10,91556.42,421.16,No Aplica
8566,8892,2016-01-20,2016-02-08,2016-03-13,40265.09,181.19,No Aplica
8513,9165,2016-01-17,2016-02-02,2016-03-13,337491.88,1552.46,Frank Delahunt
8546,6280,2016-01-19,2016-02-03,2016-03-11,22.36,0.11,No Aplica
8514,9751,2016-01-17,2016-02-05,2016-03-03,499.84,2.45,No Aplica
8567,90010,2016-01-20,2016-02-03,2016-03-11,2840.86,12.78,No Aplica
8587,1587,2016-01-21,2016-02-03,2016-03-16,14675.75,73.38,No Aplica
8588,90024,2016-01-21,2016-02-01,2016-03-09,5536.38,28.24,No Aplica
8601,1601,2016-01-22,2016-02-01,2016-03-17,1408.73,6.34,No Aplica
8515,90057,2016-01-17,2016-02-06,2016-03-07,409.3,1.96,No Aplica
8568,9622,2016-01-20,2016-02-08,2016-03-13,419.76,2.27,No Aplica
8569,9625,2016-01-20,2016-02-02,2016-03-15,9749.56,49.72,No Aplica
8516,3664,2016-01-17,2016-02-07,2016-03-18,114038.74,604.41,No Aplica
8602,9815,2016-01-22,2016-02-03,2016-03-10,118717.18,617.33,No Aplica
8603,90058,2016-01-22,2016-02-06,2016-03-13,1032.4,5.06,No Aplica
8604,4466,2016-01-24,2016-02-09,2016-03-15,3261.37,17.61,No Aplica
8675,388,2016-01-28,2016-02-08,2016-03-13,1748.24,9.27,No Aplica
8618,480,2016-01-25,2016-02-16,2016-03-17,227503.57,1205.77,No Aplica
8632,516,2016-01-26,2016-02-08,2016-03-16,28959.56,159.28,No Aplica
8605,2396,2016-01-24,2016-02-11,2016-03-12,399.22,2.12,No Aplica
8676,1265,2016-01-28,2016-02-10,2016-03-27,84.3,0.44,No Aplica
8677,1003,2016-01-28,2016-02-08,2016-03-25,109.62,0.52,No Aplica
8689,1128,2016-01-29,2016-02-15,2016-03-24,250689.87,1328.66,Frank Delahunt
8619,1189,2016-01-25,2016-02-10,2016-03-17,264.6,1.3,No Aplica
8606,1273,2016-01-24,2016-02-13,2016-03-16,1494.7,8.07,No Aplica
8633,11567,2016-01-26,2016-02-10,2016-03-15,41217.6,226.7,No Aplica
8620,90046,2016-01-25,2016-02-11,2016-03-10,1981.68,10.3,No Aplica
8690,1485,2016-01-29,2016-02-16,2016-03-24,29418.76,144.15,No Aplica
8652,2876,2016-01-27,2016-02-14,2016-03-14,530.88,2.76,No Aplica
8621,4380,2016-01-25,2016-02-12,2016-03-16,14404.51,79.22,No Aplica
8653,1650,2016-01-27,2016-02-09,2016-03-17,5380.02,27.44,No Aplica
8691,1392,2016-01-29,2016-02-13,2016-03-16,216806.35,1062.35,No Aplica
8607,90047,2016-01-24,2016-02-12,2016-03-11,4769.38,24.8,No Aplica
8678,2242,2016-01-28,2016-02-08,2016-03-25,30340.16,148.67,No Aplica
8692,1590,2016-01-29,2016-02-10,2016-03-11,12076.88,54.35,No Aplica
8622,3960,2016-01-25,2016-02-09,2016-03-13,707946.21,3752.11,Frank Delahunt
8623,2555,2016-01-25,2016-02-12,2016-03-22,16830.31,85.83,No Aplica
8654,2450,2016-01-27,2016-02-16,2016-03-14,929.51,5.11,No Aplica
8634,2496,2016-01-26,2016-02-08,2016-03-11,2111.9,9.93,No Aplica
8635,17037,2016-01-26,2016-02-10,2016-03-11,3887.14,18.27,No Aplica
8624,3252,2016-01-25,2016-02-15,2016-03-25,198720.32,993.6,No Aplica
8679,2561,2016-01-28,2016-02-10,2016-03-23,28830.68,129.74,No Aplica
8655,1655,2016-01-27,2016-02-15,2016-03-26,2746.82,13.73,No Aplica
8680,17031,2016-01-28,2016-02-15,2016-03-27,5413.39,24.36,No Aplica
8681,90011,2016-01-28,2016-02-10,2016-03-15,1455.72,6.99,No Aplica
8625,9744,2016-01-25,2016-02-08,2016-03-23,10825.34,53.04,No Aplica
8636,90052,2016-01-26,2016-02-11,2016-03-13,193.32,0.95,No Aplica
8682,3924,2016-01-28,2016-02-13,2016-03-21,45733.75,228.67,No Aplica
8656,3951,2016-01-27,2016-02-16,2016-03-25,156.12,0.83,No Aplica
8657,3950,2016-01-27,2016-02-12,2016-03-17,388.44,1.75,No Aplica
8658,90053,2016-01-27,2016-02-09,2016-03-23,423.36,2.2,No Aplica
8683,17032,2016-01-28,2016-02-16,2016-03-24,651.48,3.06,No Aplica
8659,12546,2016-01-27,2016-02-14,2016-03-19,470641.25,2447.33,Frank Delahunt
8608,4550,2016-01-24,2016-02-13,2016-03-16,1505.49,7.23,No Aplica
8693,4692,2016-01-29,2016-02-15,2016-03-16,29096.67,139.66,No Aplica
8637,90032,2016-01-26,2016-02-09,2016-03-10,5009.86,25.05,No Aplica
8638,4848,2016-01-26,2016-02-10,2016-03-21,2242.58,11.66,No Aplica
8694,4950,2016-01-29,2016-02-10,2016-03-20,7007.13,37.14,No Aplica
8639,8352,2016-01-26,2016-02-10,2016-03-25,31641.97,167.7,No Aplica
8626,9552,2016-01-25,2016-02-12,2016-03-19,175471.77,894.91,No Aplica
8660,10000,2016-01-27,2016-02-16,2016-03-26,32707.18,179.89,No Aplica
8695,5455,2016-01-29,2016-02-13,2016-03-16,1029.13,5.45,No Aplica
8697,4425,2016-01-29,2016-02-09,2016-03-26,1333.24,6.27,No Aplica
8696,4425,2016-01-29,2016-02-14,2016-03-25,421757.88,2235.32,Frank Delahunt
8698,5992,2016-01-29,2016-02-16,2016-03-14,4170.92,21.69,No Aplica
8640,6213,2016-01-26,2016-02-11,2016-03-15,33218.28,152.8,No Aplica
8661,8112,2016-01-27,2016-02-10,2016-03-19,185662.49,1002.58,No Aplica
8699,6215,2016-01-29,2016-02-11,2016-03-20,1602.48,7.85,No Aplica
8641,6355,2016-01-26,2016-02-13,2016-03-11,1215.04,5.47,No Aplica
8627,6359,2016-01-25,2016-02-14,2016-03-13,6079.83,27.36,No Aplica
8662,6785,2016-01-27,2016-02-10,2016-03-21,34440.23,182.53,No Aplica
8628,10754,2016-01-25,2016-02-16,2016-03-16,78670.16,377.62,No Aplica
8609,17035,2016-01-24,2016-02-08,2016-03-17,323620.48,1650.46,Frank Delahunt
8700,9206,2016-01-29,2016-02-16,2016-03-12,6430.47,29.58,No Aplica
8663,7153,2016-01-27,2016-02-11,2016-03-25,64014.54,313.67,No Aplica
8684,90027,2016-01-28,2016-02-14,2016-03-15,1752.73,8.76,No Aplica
8701,7154,2016-01-29,2016-02-10,2016-03-13,1886.45,9.62,No Aplica
8642,7240,2016-01-26,2016-02-13,2016-03-10,1110.35,5.77,No Aplica
8664,7245,2016-01-27,2016-02-14,2016-03-10,110819.76,587.34,No Aplica
8643,7255,2016-01-26,2016-02-11,2016-03-24,2418.6,12.09,No Aplica
8610,7239,2016-01-24,2016-02-11,2016-03-19,31427.32,157.14,No Aplica
8644,10050,2016-01-26,2016-02-09,2016-03-27,29.84,0.16,No Aplica
8611,8004,2016-01-24,2016-02-10,2016-03-18,157800.62,820.56,No Aplica
8665,660,2016-01-27,2016-02-11,2016-03-13,64943.86,331.21,No Aplica
8702,17033,2016-01-29,2016-02-16,2016-03-16,2677.14,13.65,No Aplica
8645,8150,2016-01-26,2016-02-15,2016-03-10,1485.18,8.17,No Aplica
8685,98450,2016-01-28,2016-02-09,2016-03-15,3566.61,16.76,No Aplica
8666,8320,2016-01-27,2016-02-16,2016-03-21,9357.95,48.66,No Aplica
8667,3089,2016-01-27,2016-02-15,2016-03-15,32527.28,159.38,No Aplica
8668,2000,2016-01-27,2016-02-10,2016-03-17,134148.67,670.74,No Aplica
8629,653,2016-01-25,2016-02-13,2016-03-17,28290.47,127.31,No Aplica
8612,8673,2016-01-24,2016-02-16,2016-03-23,43804.0,232.16,No Aplica
8646,12331,2016-01-26,2016-02-12,2016-03-21,314.16,1.73,No Aplica
8630,8664,2016-01-25,2016-02-14,2016-03-21,52596.7,273.5,No Aplica
8669,8735,2016-01-27,2016-02-12,2016-03-24,1687.35,7.76,No Aplica
8686,90056,2016-01-28,2016-02-14,2016-03-10,1705.23,8.53,No Aplica
8687,8920,2016-01-28,2016-02-11,2016-03-21,756.66,3.78,No Aplica
8613,28776,2016-01-24,2016-02-11,2016-03-18,898.02,4.22,No Aplica
8670,173357,2016-01-27,2016-02-09,2016-03-27,736.06,3.39,No Aplica
8614,90017,2016-01-24,2016-02-16,2016-03-18,662.77,3.45,No Aplica
8615,90037,2016-01-24,2016-02-14,2016-03-19,271.54,1.22,No Aplica
8647,9819,2016-01-26,2016-02-16,2016-03-10,48241.17,236.38,No Aplica
8648,8892,2016-01-26,2016-02-11,2016-03-11,38034.39,174.96,No Aplica
8671,9260,2016-01-27,2016-02-12,2016-03-16,612.54,2.94,No Aplica
8688,9165,2016-01-28,2016-02-13,2016-03-21,224163.93,1232.9,No Aplica
8649,9751,2016-01-26,2016-02-13,2016-03-26,136.32,0.72,No Aplica
8672,90010,2016-01-27,2016-02-11,2016-03-19,1686.02,8.94,No Aplica
8673,1587,2016-01-27,2016-02-09,2016-03-11,13773.49,67.49,No Aplica
8674,90024,2016-01-27,2016-02-12,2016-03-27,8114.22,36.51,No Aplica
8631,1601,2016-01-25,2016-02-16,2016-03-25,912.92,4.29,No Aplica
8703,9622,2016-01-29,2016-02-14,2016-03-19,954.0,5.25,No Aplica
8616,9625,2016-01-24,2016-02-15,2016-03-24,5887.48,30.03,No Aplica
8650,3664,2016-01-26,2016-02-15,2016-03-20,88936.17,462.47,No Aplica
8651,9815,2016-01-26,2016-02-14,2016-03-15,100778.73,493.82,No Aplica
8617,90058,2016-01-24,2016-02-11,2016-03-10,3209.33,15.4,No Aplica
8793,4466,2016-02-05,2016-02-17,2016-04-02,675.36,3.17,No Aplica
8704,388,2016-01-31,2016-02-19,2016-03-20,511.68,2.4,No Aplica
8719,480,2016-02-01,2016-02-23,2016-03-24,163835.98,802.8,No Aplica
8705,516,2016-01-31,2016-02-20,2016-03-26,17609.83,82.77,No Aplica
8778,2396,2016-02-04,2016-02-17,2016-03-24,1032.24,4.95,No Aplica
8794,1003,2016-02-05,2016-02-21,2016-03-21,73.92,0.4,No Aplica
8742,1128,2016-02-02,2016-02-23,2016-03-17,165219.61,743.49,No Aplica
8760,1189,2016-02-03,2016-02-21,2016-03-20,352.8,1.87,No Aplica
8779,1273,2016-02-04,2016-02-20,2016-03-21,1358.29,6.79,No Aplica
8720,11567,2016-02-01,2016-02-21,2016-03-30,54481.65,277.86,No Aplica
8780,90046,2016-02-04,2016-02-18,2016-03-25,1410.98,7.62,No Aplica
8706,1485,2016-01-31,2016-02-20,2016-03-20,21656.33,103.95,No Aplica
8795,2876,2016-02-05,2016-02-21,2016-03-28,191.44,0.88,No Aplica
8761,4380,2016-02-03,2016-02-23,2016-03-17,7874.4,40.95,No Aplica
8762,1650,2016-02-03,2016-02-15,2016-03-17,177.39,0.82,No Aplica
8781,1392,2016-02-04,2016-02-19,2016-03-28,164809.59,873.49,No Aplica
8743,90047,2016-02-02,2016-02-22,2016-04-03,8917.99,48.16,No Aplica
8796,2242,2016-02-05,2016-02-22,2016-03-25,22869.11,107.48,No Aplica
8797,1590,2016-02-05,2016-02-22,2016-03-30,22399.94,114.24,No Aplica
8721,3960,2016-02-01,2016-02-17,2016-03-20,596868.71,2805.28,Frank Delahunt
8782,2555,2016-02-04,2016-02-21,2016-03-25,15007.72,78.04,No Aplica
8707,2450,2016-01-31,2016-02-16,2016-03-21,1559.76,7.17,No Aplica
8744,2496,2016-02-02,2016-02-23,2016-03-17,1572.24,7.86,No Aplica
8745,17037,2016-02-02,2016-02-21,2016-03-18,6743.06,35.74,No Aplica
8722,3252,2016-02-01,2016-02-15,2016-03-26,163511.77,866.61,No Aplica
8708,2561,2016-01-31,2016-02-17,2016-03-22,23895.63,107.53,No Aplica
8763,1655,2016-02-03,2016-02-22,2016-03-28,2483.5,12.42,No Aplica
8709,17031,2016-01-31,2016-02-19,2016-03-21,3111.41,14.62,No Aplica
8746,90011,2016-02-02,2016-02-17,2016-03-20,878.26,4.04,No Aplica
8783,9744,2016-02-04,2016-02-18,2016-03-29,10234.3,51.17,No Aplica
8798,90052,2016-02-05,2016-02-19,2016-03-22,386.64,2.01,No Aplica
8710,3924,2016-01-31,2016-02-17,2016-03-25,40395.94,210.06,No Aplica
8723,3951,2016-02-01,2016-02-19,2016-04-01,404.28,1.86,No Aplica
8724,3950,2016-02-01,2016-02-19,2016-03-28,258.96,1.37,No Aplica
8799,17032,2016-02-05,2016-02-21,2016-04-02,657.96,3.22,No Aplica
8800,12546,2016-02-05,2016-02-19,2016-04-01,293274.0,1613.01,Frank Delahunt
8784,4550,2016-02-04,2016-02-19,2016-03-29,1651.02,8.59,No Aplica
8725,4692,2016-02-01,2016-02-23,2016-03-17,31800.27,159.0,No Aplica
8785,90032,2016-02-04,2016-02-15,2016-04-01,3125.11,16.25,No Aplica
8747,4848,2016-02-02,2016-02-16,2016-04-03,976.6,5.27,No Aplica
8764,4950,2016-02-03,2016-02-19,2016-03-18,3774.13,17.74,No Aplica
8711,8352,2016-01-31,2016-02-16,2016-03-28,29572.79,153.78,No Aplica
8712,9552,2016-01-31,2016-02-23,2016-03-20,148860.92,818.74,No Aplica
8765,10000,2016-02-03,2016-02-15,2016-03-27,25849.39,139.59,No Aplica
8766,5270,2016-02-03,2016-02-15,2016-03-23,90.58,0.45,No Aplica
8786,5455,2016-02-04,2016-02-22,2016-03-25,4354.96,23.52,No Aplica
8801,4425,2016-02-05,2016-02-15,2016-04-03,1217.51,6.7,No Aplica
8726,4425,2016-02-01,2016-02-17,2016-03-24,337443.53,1720.96,Frank Delahunt
8748,5992,2016-02-02,2016-02-23,2016-04-02,4591.39,24.79,No Aplica
8802,6213,2016-02-05,2016-02-16,2016-03-21,29636.63,151.15,No Aplica
8803,5612,2016-02-05,2016-02-21,2016-03-29,69.6,0.38,No Aplica
8727,8112,2016-02-01,2016-02-19,2016-04-01,124709.7,636.02,No Aplica
8767,6215,2016-02-03,2016-02-17,2016-03-17,571.5,2.8,No Aplica
8787,6355,2016-02-04,2016-02-22,2016-03-29,472.08,2.22,No Aplica
8713,6359,2016-01-31,2016-02-18,2016-03-28,2826.79,12.72,No Aplica
8728,6785,2016-02-01,2016-02-17,2016-03-22,28262.94,152.62,No Aplica
8804,6830,2016-02-05,2016-02-18,2016-03-23,86.16,0.44,No Aplica
8729,10754,2016-02-01,2016-02-20,2016-03-25,114985.16,551.93,No Aplica
8805,17035,2016-02-05,2016-02-17,2016-03-22,271024.21,1273.81,Frank Delahunt
8768,9206,2016-02-03,2016-02-20,2016-03-17,4373.09,21.87,No Aplica
8749,7153,2016-02-02,2016-02-22,2016-03-21,34113.93,177.39,No Aplica
8788,90027,2016-02-04,2016-02-17,2016-04-01,3478.8,19.13,No Aplica
8769,7154,2016-02-03,2016-02-22,2016-03-18,638.97,3.19,No Aplica
8750,7240,2016-02-02,2016-02-15,2016-03-19,1341.19,6.04,No Aplica
8714,7245,2016-01-31,2016-02-18,2016-03-19,109631.51,537.19,No Aplica
8730,7255,2016-02-01,2016-02-22,2016-03-29,2213.88,11.07,No Aplica
8770,7239,2016-02-03,2016-02-22,2016-03-31,40949.15,225.22,No Aplica
8731,10050,2016-02-01,2016-02-22,2016-03-27,4725.24,23.15,No Aplica
8732,8004,2016-02-01,2016-02-17,2016-03-20,161652.8,840.59,No Aplica
8751,660,2016-02-02,2016-02-18,2016-04-01,55939.3,262.91,No Aplica
8733,17033,2016-02-01,2016-02-16,2016-03-22,1134.56,5.22,No Aplica
